{MaxDepth=15, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=false}	15.52%	88.40%	84.48%	85.14%	545.10ms
{MaxDepth=10, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=true}	15.52%	88.25%	84.48%	84.91%	465.40ms
{MaxDepth=13, NumFeatures=1, NumBaggingIterations=110, BreakTiesRandomly=true}	15.52%	87.73%	84.48%	84.80%	593.10ms
{MaxDepth=13, NumFeatures=1, NumBaggingIterations=110, BreakTiesRandomly=false}	15.52%	87.73%	84.48%	84.80%	606.60ms
{MaxDepth=12, NumFeatures=6, NumBaggingIterations=80, BreakTiesRandomly=true}	15.54%	88.60%	84.46%	85.20%	866.30ms
{MaxDepth=12, NumFeatures=0, NumBaggingIterations=90, BreakTiesRandomly=false}	15.54%	88.43%	84.46%	85.11%	689.70ms
{MaxDepth=12, NumFeatures=4, NumBaggingIterations=90, BreakTiesRandomly=false}	15.54%	88.43%	84.46%	85.11%	759.70ms
{MaxDepth=14, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=false}	15.54%	88.33%	84.46%	85.06%	602.20ms
{MaxDepth=11, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=true}	15.54%	88.17%	84.46%	84.93%	722.10ms
{MaxDepth=14, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=false}	15.54%	88.12%	84.46%	84.95%	743.30ms
{MaxDepth=10, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=true}	15.54%	88.11%	84.46%	84.77%	601.10ms
{MaxDepth=14, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=true}	15.54%	88.10%	84.46%	85.00%	747.80ms
{MaxDepth=0, NumFeatures=3, NumBaggingIterations=110, BreakTiesRandomly=false}	15.54%	88.09%	84.46%	84.99%	780.20ms
{MaxDepth=13, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=false}	15.54%	88.05%	84.46%	84.91%	874.80ms
{MaxDepth=0, NumFeatures=2, NumBaggingIterations=90, BreakTiesRandomly=true}	15.54%	88.02%	84.46%	85.00%	551.90ms
{MaxDepth=12, NumFeatures=5, NumBaggingIterations=100, BreakTiesRandomly=true}	15.56%	88.55%	84.44%	85.18%	944.00ms
{MaxDepth=12, NumFeatures=6, NumBaggingIterations=100, BreakTiesRandomly=true}	15.56%	88.55%	84.44%	85.15%	1161.40ms
{MaxDepth=14, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=true}	15.56%	88.36%	84.44%	85.08%	602.10ms
{MaxDepth=11, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=true}	15.56%	88.31%	84.44%	84.95%	531.60ms
{MaxDepth=14, NumFeatures=4, NumBaggingIterations=110, BreakTiesRandomly=false}	15.56%	88.13%	84.44%	85.03%	866.30ms
{MaxDepth=14, NumFeatures=0, NumBaggingIterations=110, BreakTiesRandomly=false}	15.56%	88.13%	84.44%	85.03%	980.70ms
{MaxDepth=0, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=true}	15.56%	88.13%	84.44%	84.95%	843.80ms
{MaxDepth=10, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=false}	15.56%	88.10%	84.44%	84.76%	680.20ms
{MaxDepth=15, NumFeatures=2, NumBaggingIterations=110, BreakTiesRandomly=true}	15.56%	88.09%	84.44%	84.97%	647.90ms
{MaxDepth=12, NumFeatures=2, NumBaggingIterations=100, BreakTiesRandomly=true}	15.56%	87.71%	84.44%	84.81%	581.70ms
{MaxDepth=12, NumFeatures=4, NumBaggingIterations=120, BreakTiesRandomly=true}	15.58%	88.45%	84.42%	84.98%	978.60ms
{MaxDepth=12, NumFeatures=0, NumBaggingIterations=120, BreakTiesRandomly=true}	15.58%	88.45%	84.42%	84.98%	1035.00ms
{MaxDepth=12, NumFeatures=0, NumBaggingIterations=110, BreakTiesRandomly=true}	15.58%	88.39%	84.42%	84.98%	875.80ms
{MaxDepth=12, NumFeatures=4, NumBaggingIterations=110, BreakTiesRandomly=true}	15.58%	88.39%	84.42%	84.98%	898.60ms
{MaxDepth=11, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=true}	15.58%	88.33%	84.42%	84.93%	579.20ms
{MaxDepth=10, NumFeatures=3, NumBaggingIterations=90, BreakTiesRandomly=false}	15.58%	88.26%	84.42%	84.86%	500.20ms
{MaxDepth=14, NumFeatures=4, NumBaggingIterations=110, BreakTiesRandomly=true}	15.58%	88.17%	84.42%	85.02%	871.10ms
{MaxDepth=14, NumFeatures=0, NumBaggingIterations=110, BreakTiesRandomly=true}	15.58%	88.17%	84.42%	85.02%	953.60ms
{MaxDepth=10, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=false}	15.58%	88.17%	84.42%	84.86%	444.70ms
{MaxDepth=14, NumFeatures=3, NumBaggingIterations=120, BreakTiesRandomly=true}	15.58%	88.15%	84.42%	85.00%	816.40ms
{MaxDepth=10, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=true}	15.58%	88.15%	84.42%	84.81%	535.00ms
{MaxDepth=0, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=true}	15.58%	88.12%	84.42%	84.98%	564.00ms
{MaxDepth=12, NumFeatures=2, NumBaggingIterations=90, BreakTiesRandomly=true}	15.58%	88.03%	84.42%	84.88%	502.10ms
{MaxDepth=12, NumFeatures=3, NumBaggingIterations=100, BreakTiesRandomly=true}	15.59%	88.53%	84.41%	85.07%	701.50ms
{MaxDepth=12, NumFeatures=3, NumBaggingIterations=80, BreakTiesRandomly=true}	15.59%	88.37%	84.41%	85.04%	572.10ms
{MaxDepth=14, NumFeatures=4, NumBaggingIterations=80, BreakTiesRandomly=false}	15.59%	88.32%	84.41%	85.05%	623.90ms
