{BatchSize=80, MaxDepth=0, NumFeatures=15, NumBaggingIterations=110, BreakTiesRandomly=false}	3.70%	3.70%	3.51%	5005.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=15, NumBaggingIterations=110, BreakTiesRandomly=true}	4.18%	4.77%	4.05%	4974.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=15, NumBaggingIterations=120, BreakTiesRandomly=false}	3.70%	3.70%	3.51%	5494.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=15, NumBaggingIterations=120, BreakTiesRandomly=true}	4.09%	4.68%	3.97%	5503.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=16, NumBaggingIterations=80, BreakTiesRandomly=true}	5.18%	6.33%	5.01%	3713.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=16, NumBaggingIterations=80, BreakTiesRandomly=false}	5.06%	4.85%	4.44%	3833.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=16, NumBaggingIterations=90, BreakTiesRandomly=false}	4.95%	4.85%	4.45%	3978.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=16, NumBaggingIterations=90, BreakTiesRandomly=true}	4.88%	5.67%	4.56%	3933.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=16, NumBaggingIterations=100, BreakTiesRandomly=true}	5.13%	5.92%	4.82%	4503.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=16, NumBaggingIterations=100, BreakTiesRandomly=false}	4.49%	3.62%	3.75%	4545.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=16, NumBaggingIterations=110, BreakTiesRandomly=false}	4.18%	3.53%	3.54%	4993.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=16, NumBaggingIterations=110, BreakTiesRandomly=true}	4.90%	5.75%	4.61%	5095.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=16, NumBaggingIterations=120, BreakTiesRandomly=false}	3.95%	3.12%	3.23%	5809.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=16, NumBaggingIterations=120, BreakTiesRandomly=true}	4.79%	5.75%	4.55%	5446.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=17, NumBaggingIterations=80, BreakTiesRandomly=false}	4.51%	4.35%	4.16%	3665.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=17, NumBaggingIterations=80, BreakTiesRandomly=true}	4.74%	5.18%	4.52%	3870.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=17, NumBaggingIterations=90, BreakTiesRandomly=true}	4.59%	4.93%	4.34%	4372.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=17, NumBaggingIterations=90, BreakTiesRandomly=false}	4.51%	4.27%	4.12%	4548.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=17, NumBaggingIterations=100, BreakTiesRandomly=false}	4.57%	4.35%	4.19%	4887.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=17, NumBaggingIterations=100, BreakTiesRandomly=true}	4.71%	5.18%	4.51%	4813.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=17, NumBaggingIterations=110, BreakTiesRandomly=true}	4.93%	5.18%	4.61%	5657.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=17, NumBaggingIterations=110, BreakTiesRandomly=false}	4.54%	4.27%	4.14%	5374.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=17, NumBaggingIterations=120, BreakTiesRandomly=false}	4.58%	4.35%	4.20%	5774.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=17, NumBaggingIterations=120, BreakTiesRandomly=true}	4.94%	5.18%	4.61%	5567.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=18, NumBaggingIterations=80, BreakTiesRandomly=false}	5.11%	5.67%	4.77%	3742.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=18, NumBaggingIterations=80, BreakTiesRandomly=true}	4.26%	3.94%	3.84%	3814.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=18, NumBaggingIterations=90, BreakTiesRandomly=false}	5.10%	5.75%	4.76%	4398.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=18, NumBaggingIterations=90, BreakTiesRandomly=true}	4.92%	4.93%	4.48%	4655.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=18, NumBaggingIterations=100, BreakTiesRandomly=false}	4.99%	5.83%	4.73%	4781.00ms
{BatchSize=80, MaxDepth=0, NumFeatures=18, NumBaggingIterations=100, BreakTiesRandomly=true}	5.44%	4.03%	4.12%	4775.00ms
