Configuration	ErrorRate	Precision	Recall	F-Measure
{ConfidenceFactor=0.1, MinNumObjPerLeaf=7, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=7, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=7, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=7, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=7, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=7, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=7, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=7, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=7, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=7, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=7, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=7, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=7, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=7, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	16.63%	81.64%	83.37%	82.20%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.01%	81.15%	82.99%	81.77%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=8, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=8, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.18%	80.89%	82.82%	81.56%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.33%	80.78%	82.67%	81.36%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=9, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=9, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.39%	80.57%	82.61%	81.27%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=true}	17.57%	80.17%	82.43%	80.95%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.1, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.2, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.3, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=10, BinarySplits=false, DoNotMakeSplitPointActualValue=true, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
{ConfidenceFactor=0.4, MinNumObjPerLeaf=10, BinarySplits=true, DoNotMakeSplitPointActualValue=false, ReducedErrorPruning=true, Unpruned=false, MDLCorrection=false}	17.70%	80.06%	82.30%	80.86%
