Configuration	ErrorRate	Precision	Recall	F-Measure
{BatchSize=80, MaxDepth=1, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=7, NumBaggingIterations=100, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=7, NumBaggingIterations=100, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=7, NumBaggingIterations=110, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=7, NumBaggingIterations=110, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=9, NumBaggingIterations=80, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=9, NumBaggingIterations=80, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=9, NumBaggingIterations=90, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=9, NumBaggingIterations=90, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=9, NumBaggingIterations=100, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=9, NumBaggingIterations=100, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=9, NumBaggingIterations=110, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=9, NumBaggingIterations=110, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=9, NumBaggingIterations=120, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=9, NumBaggingIterations=120, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=10, NumBaggingIterations=80, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=10, NumBaggingIterations=80, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=10, NumBaggingIterations=90, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=10, NumBaggingIterations=90, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=10, NumBaggingIterations=100, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=10, NumBaggingIterations=100, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=10, NumBaggingIterations=110, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=10, NumBaggingIterations=110, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=10, NumBaggingIterations=120, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=10, NumBaggingIterations=120, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=11, NumBaggingIterations=80, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=11, NumBaggingIterations=80, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=11, NumBaggingIterations=90, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=11, NumBaggingIterations=90, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=11, NumBaggingIterations=100, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=11, NumBaggingIterations=100, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=11, NumBaggingIterations=110, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=11, NumBaggingIterations=110, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=11, NumBaggingIterations=120, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=80, MaxDepth=1, NumFeatures=11, NumBaggingIterations=120, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=6, NumBaggingIterations=90, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=6, NumBaggingIterations=90, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=6, NumBaggingIterations=100, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=6, NumBaggingIterations=100, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=6, NumBaggingIterations=110, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=6, NumBaggingIterations=110, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=6, NumBaggingIterations=120, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=6, NumBaggingIterations=120, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=7, NumBaggingIterations=80, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=7, NumBaggingIterations=90, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=7, NumBaggingIterations=100, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=7, NumBaggingIterations=100, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=7, NumBaggingIterations=110, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=7, NumBaggingIterations=110, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=7, NumBaggingIterations=120, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=8, NumBaggingIterations=80, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=8, NumBaggingIterations=90, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=8, NumBaggingIterations=100, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=8, NumBaggingIterations=110, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=8, NumBaggingIterations=120, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=9, NumBaggingIterations=80, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=9, NumBaggingIterations=80, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=9, NumBaggingIterations=90, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=9, NumBaggingIterations=90, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=9, NumBaggingIterations=100, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=9, NumBaggingIterations=100, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=9, NumBaggingIterations=110, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=9, NumBaggingIterations=110, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=9, NumBaggingIterations=120, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=9, NumBaggingIterations=120, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=10, NumBaggingIterations=80, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=10, NumBaggingIterations=80, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=10, NumBaggingIterations=90, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=10, NumBaggingIterations=90, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=10, NumBaggingIterations=100, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=10, NumBaggingIterations=100, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=10, NumBaggingIterations=110, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=10, NumBaggingIterations=110, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=10, NumBaggingIterations=120, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=10, NumBaggingIterations=120, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=11, NumBaggingIterations=80, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=11, NumBaggingIterations=80, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=11, NumBaggingIterations=90, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=11, NumBaggingIterations=90, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=11, NumBaggingIterations=100, BreakTiesRandomly=false}	50.32%	25.42%	49.68%	33.40%
{BatchSize=90, MaxDepth=1, NumFeatures=11, NumBaggingIterations=100, BreakTiesRandomly=true}	50.32%	25.42%	49.68%	33.40%
