Resource URI	root.title	Graphics.GraphicType	Graphics.GraphicsManufacturer	Graphics.Graphicscard	Graphics.GraphicsMemory	KeySpecification.Processormanufacturer	Processor.ClockSpeed	Processor.ProcessorModel	Processor.ProcessorNumber	Storage.Harddrivecapacity	Memory.Memorytype	Memory.RAMMemory	root.price	Media.OpticalDrive	Operatingsystem.OperatingSystem	Warranty.ManufacturerWarranty	KeySpecification.Screensize	KeySpecification.Storage	DisplayandKeyboard.ScreenResolution	Battery.BatteryRunTime
http://www.debenhamsplus.com/laptops/p/1133465/hp-elitebook-840-g3-core-i5-6200u-2.3-ghz-4gb-256gb-ssd-windows-7-pro-64-bit-14-full-hd-laptop	hp elitebook 840 g3 core i5-6200u 4gb 256gb ssd 14 inch windows 7 professional laptop	integrated				intel	2.3ghz	intel core i5	6200u		ddr4 sdram	4gb	£304.97	no optical drive	windows 7 pro	1 year warranty	14in	256gb	1920 x 1080	13.5hours
http://www.debenhamsplus.com/laptops/p/1151123/hp-250-g5-core-i7-6500u-8gb-256gb-ssd-dvd-rw-15.6-inch-windows-10-professional-laptop	hp 250 g5 core i7-6500u 8gb 256gb ssd dvd-rw 15.6 inch windows 10 professional laptop	integrated				intel	2.5ghz	intel core i7	6500u		ddr4 sdram	8gb	£620	dvd-rw	windows 10 pro	1 year warranty	15.6in	256gb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1162489/hp-250-g5-core-i5-6200u-2.3ghz-4gb-500gb-dvd-rw-15.6-inch-windows-10-professional-laptop	hp 250 g5 core i5-6200u 4gb 500gb dvd-rw 15.6 inch windows 10 professional laptop	integrated				intel	2.3ghz	intel core i5	6200u	500gb		4gb	£39.97	dvd-rw	windows 10 pro	1 year warranty	15.6in	500gb		
http://www.debenhamsplus.com/laptops/p/1134697/microsoft-surface-book-core-i5-6300u-8gb-256gb-ssd-nvidia-geforce-940m-13.5-inch-windows-10-professional-convertible-laptop	microsoft surface book core i5-6300u 8gb 256gb ssd nvidia geforce 940m 13.5 inch windows 10 professional convertible laptop	dedicated		geforce 940m	1gb	intel	2.4ghz	intel core i5	6300u		lpddr3 sdram	8gb	£218.97	no optical drive	windows 10 pro	1 year warranty	13.5in	256gb	3000 x 2000	12hours
http://www.debenhamsplus.com/laptops/p/1200472/fujitsu-lifebook-e547-core-i3-7100u-4gb-500gb-14-inch-windows-10-professional-laptop	fujitsu lifebook e547 core i3-7100u 4gb 500gb 14 inch windows 10 professional laptop	integrated				intel	2.4ghz	intel core i3	7100u		ddr4 sdram	4gb	£123.97	no optical drive	windows 10 pro	1 year warranty	14in		1366 x 768	10hours
http://www.debenhamsplus.com/laptops/p/1205914/new-apple-macbook-pro-core-i7-2.9ghz-16gb-512gb-15-inch-laptop-with-touch-bar-space-grey	new apple macbook pro core i7 2.9ghz 16gb 512gb 15 inch laptop with touch bar - space grey	integrated				intel	2.9ghz	intel core i7			lpddr3 sdram	16gb		no optical drive	os x 10.12 sierra	1 year warranty	15.6in	512gb	2880 x 1800	10hours
http://www.debenhamsplus.com/laptops/p/1192631/acer-switch-v-10-sw5-017p-15je-atom-x5-z8350-2gb-64gb-emmc-10.1-inch-windows-10-pro-touchscreen-2-in-1-laptop	acer switch v 10 sw5-017p-15je atom x5-z8350 2gb 64gb emmc 10.1 inch windows 10 pro touchscreen 2 in 1 laptop	integrated				intel		intel atom	z8350		ddr3l sdram	2gb	£38.97	no optical drive	windows 10 pro	1 year warranty	10.1in	64gb	1280 x 800	
http://www.debenhamsplus.com/laptops/p/1185772/asus-b8430ua-oss-core-i7-6500u-8gb-256gb-ssd-14-inch-windows-10-professional-laptop-grey	asus b8430ua-oss core i7-6500u 8gb 256gb ssd 14 inch windows 10 professional laptop - grey	integrated				intel		intel core i7	6500u		ddr4 sdram	8gb	£86.97	no optical drive	windows 10 pro	3 year warranty	14in	256gb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1131495/hp-spectre-pro-13-g1-core-i7-6500u-2.5-ghz-win-10-pro-64-bit-8-gb-ram-512-gb-ssd-nvm-express-nvme-13.3-1920-x-1080-full-hd-hd-graphics-520-802.11ac-bluetoot	hp spectre pro 13 core i7-6500u 8gb 512gb ssd 13.3 inch windows 10 professional laptop	integrated				intel	2.5ghz	intel core i7	6500u		lpddr3 sdram	8gb	£239.97	no optical drive	windows 10 pro	1 year warranty	13.3in	512gb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1162027/asus-rog-strix-gl702vm-core-i5-6300hq-8gb-1tb-128gb-ssd-geforce-gtx-1060-g-sync-17.3-inch-windows-10-gaming-laptop	asus rog strix gl702vm core i5-6300hq 8gb 1tb + 128gb ssd geforce 6gb gtx 1060 17.3 inch g-sync wind	dedicated	nvidia	geforce gtx 1060	6gb	intel	2.3ghz	intel core i5	6300hq	1tb	ddr4 sdram	8gb	£174.97		windows 10	1 year warranty	17.3in	1tb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1161576/asus-rog-g752vm-gc010t-core-i7-6700hq-16gb-1tb-256gb-ssd-geforce-gtx-1060-dvd-rw-17.3-inch-windows-10-gaming-laptop	asus rog g752vm-gc010t core i7-6700hq 16gb 1tb+256gb ssd geforce gtx 1060 dvd-rw 17.3 inch windows 1	dedicated	nvidia	geforce gtx 1060	6gb	intel	2.6ghz	intel core i7	6700hq	1tb	ddr4 sdram	16gb	£164.97	dvd-rw	windows 10	2 year warranty	17.3in	256gb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/929622/cf-19-mk8-touchscreen-win8.1-base-unit	panasonic touchbook cf-19 mk8 core i5-3610me 4gb 500gb 10.1 inch touchscreen windows 8.1 professiona	integrated				intel	2.7ghz	intel core i5	3610me	500gb	ddr3 sdram	4gb	£484.97	no optical drive	windows 8.1 pro	3 year warranty	10.1in	500gb	1024 x 768	10hour(s)
http://www.debenhamsplus.com/laptops/p/1203561/asus-2gb-16gb-10.1-inch-chrome-os-chromebook-white	asus 2gb 16gb 10.1 inch chrome os chromebook - white	integrated										2gb	£19.97	no optical drive	chrome os	1 year warranty	10.1in			
http://www.debenhamsplus.com/laptops/p/1188384/lenovo-thinkpad-t470s-core-i5-7200u-8gb-256gb-ssd-14-inch-windows-10-pro-laptop	lenovo thinkpad t470s core i5-7200u 8gb 256gb ssd 14 inch windows 10 pro laptop	integrated				intel	2.5ghz	intel core i5	i5-7200u		ddr4 sdram	8gb	£334.97	none	windows 10 pro	3 years warranty	14in	256gb	1920 x 1080	10.5hours
http://www.debenhamsplus.com/laptops/p/1180012/dell-latitude-3570-core-i5-6200u-4gb-500gb-15.6-inch-windows-10-professional-laptop	dell latitude 3570 core i5-6200u 4gb 500gb 15.6 inch windows 10 professional laptop	integrated				intel	2.3ghz	intel core i5	6200u	500gb	ddr3l sdram	4gb	£96.97	no optical drive	windows 10 pro	1 year warranty	15.6in	500gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1067616/microsoft-surface-book-intel-core-i7-8gb-ram-56gb-hdd-13.5-inch-windows-10-professional-laptop	microsoft surface book intel core i7 8gb 256gb geforce 940m 13.5 inch windows 10 professional laptop	integrated				intel	2.6ghz	intel core i7			lpddr3 sdram	8gb	£264.97	no optical drive	windows 10 pro	1 year warranty	13.5in	256gb	3000 x 2000	12hours
http://www.debenhamsplus.com/laptops/p/1021285/new-apple-macbook-pro-core-i7-16gb-56gb-ssd-os-x-yosemite-15.4-inch-laptop-with-retina-display	apple macbook pro core i7 16gb 256gb ssd 15.4 inch retina display os x 10.12 sierra laptop - silver	integrated				intel	2.2ghz	intel core i7			ddr3l sdram	16gb	£204.97	no optical drive	os x 10.12 sierra	1 year warranty	15.4in	256gb	2880 x 1800	8hour(s)
http://www.debenhamsplus.com/laptops/p/1205915/new-apple-macbook-pro-core-i7-2.8ghz-256gb-ssd-15-inch-laptop-with-touch-bar-silver	new apple macbook pro core i7 2.8ghz 256gb ssd 15 inch laptop with touch bar - silver	integrated				intel	2.8ghz	intel core i7			lpddr3 sdram	16gb	£2105	no optical drive	os x 10.12 sierra	1 year warranty	15.6in	256gb	2880 x 1800	10hours
http://www.debenhamsplus.com/laptops/p/1188356/asus-vivobook-e402na-ga029t-celeron-n3350-4gb-32gb-14-inch-windows-10-laptop-blue	asus vivobook e402na- ga029t celeron n3350 4gb 32gb 14 inch windows 10 laptop - blue	integrated				intel	1.1ghz	intel celeron	n3350	32gb	ddr3 sdram	4gb	£39.97	no optical drive	windows 10	1 year warranty	14in	32gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1143264/apple-macbook-pro-5th-gen-core-i5-8gb-128gb-ssd-13.3-inch-retina-intel-iris-6100-laptop-electriq-voyage-backpack-roller-bag	apple macbook pro 5th gen core i5 8gb 128gb ssd 13.3 inch retina intel iris 6100 laptop + electriq globetrotter trolley bag	integrated				intel	2.7ghz	intel core i5	5257u		lpddr3 sdram	8gb	£1079	no optical drive	os x 10.12 sierra	1 year warranty	13.3in	128gb	2560 x 1600	12hours
http://www.debenhamsplus.com/laptops/p/1198885/lebovo-ideapad-yoga-300-celeron-n3060-4gb-500gb-11.6-inch-windows-10-convertible-laptop	lebovo ideapad yoga 300 celeron n3060 4gb 500gb 11.6 inch windows 10 convertible laptop	integrated				intel	1.6ghz	intel celeron	n3060	500gb	ddr3l sdram	4gb	£59.97	no optical drive	windows 10	1 year warranty	11.6in	500gb	1366 x 768	5hours
http://www.debenhamsplus.com/laptops/p/1205279/asus-celeron-n3060-2gb-32gb-13.3-inch-chrome-os-chromebook-blue	asus celeron n3060 2gb 32gb 13.3 inch chrome os chromebook - blue	integrated				intel	1.6ghz	intel celeron	n3060		lpddr3 sdram	2gb	£33.97	no optical drive	chrome os	1 year warranty	13.3in		1366 x 768	
http://www.debenhamsplus.com/laptops/p/1186824/lenovo-yoga-910-core-i7-7500u-16gb-512gb-ssd-13.9-inch-windows-10-laptop	lenovo yoga 910 core i7-7500u 16gb 512gb ssd 13.9 inch windows 10 laptop	integrated				intel	2.7ghz	intel core i7	7500u		ddr4 sdram	16gb		no optical drive	windows 10	1 year warranty	13.9in	512gb	3840 x 2160	15hours
http://www.debenhamsplus.com/laptops/p/1134695/microsoft-surface-book-core-i7-6600u-16gb-512gb-ssd-nvidia-geforce-940m-13.5-inch-windows-10-professional-convertible-laptop	microsoft surface book core i7-6600u 16gb 512gb ssd nvidia geforce 940m 13.5 inch windows 10 professional convertible laptop	dedicated	nvidia	geforce 940m	1gb	intel	2.6ghz	intel core i7	6600u		lpddr3 sdram	16gb	£308.97	no optical drive	windows 10 pro	1 year warranty	13.5in	512gb	3000 x 2000	12hours
http://www.debenhamsplus.com/laptops/p/1188219/dell-latitude-5480-core-i5-7200u-8gb-128gb-ssd-14-inch-windows-10-professional-laptop	dell latitude 5480 core i5-7200u 8gb 128gb ssd 14 inch windows 10 professional laptop	integrated				intel	2.5ghz	intel core i5	7200u		ddr4 sdram	8gb	£255.97	no optical drive	windows 10 pro	1 year warranty	14in	128gb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1174942/hp-probook-640-g3-core-i5-7200u-4gb-500gb-dvd-rw-14-inch-windows-10-professional-laptop	hp probook 640 g3 core i5-7200u 4gb 500gb dvd-rw 14 inch windows 10 professional laptop	integrated				intel	2.5ghz	intel core i5	7200u	500gb	ddr4 sdram	4gb	£224.97	dvd-rw	windows 10 pro	1 year warranty	14in	500gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1153053/new-apple-macbook-pro-core-i5-2.9ghz-8gb-256gb-ssd-13-inch-os-x-10.12-sierra-with-touch-bar-laptop-space-grey	new apple macbook pro core i5 2.9ghz 8gb 256gb ssd 13 inch os x 10.12 sierra with touch bar laptop -	integrated				intel	2.9ghz	intel core i5			lpddr3 sdram	8gb	£1585	no optical drive	os x 10.12 sierra	1 year warranty	13in	256gb	2560 x 1600	10hours
http://www.debenhamsplus.com/laptops/p/1197755/toshiba-satellite-pro-a50-c-204-core-i5-6200u-4gb-500gb-dvd-rw-15.6-inch-windows-10-pro-laptop	toshiba satellite pro a50-c-204 core i5-6200u 4gb 500gb dvd-rw 15.6 inch windows 10 pro laptop	integrated				intel		intel core i5	6200u	500gb	ddr3l sdram	4gb	£138.97	dvd-rw	windows 10 pro	1 year warranty	15.6in	500gb	1366 x 768	8hours
http://www.debenhamsplus.com/laptops/p/1205275/toshiba-portege-x30-d-10z-core-i7-7500u-8gb-256gb-ssd-13.3-inch-windows-10-professional-laptop	toshiba portege x30-d-10z core i7-7500u 8gb 256gb ssd 13.3 inch windows 10 professional laptop	integrated				intel	2.7ghz	intel core i7	i7-7500u		ddr4 sdram	8gb	£194.99	none	windows 10 pro	1 year warranty	13.3in	256gb	1920 x 1080	10.5hours
http://www.debenhamsplus.com/laptops/p/1168520/toshiba-tecra-z40-c-136-core-i7-6600u-8gb-256gb-ssd-14-inch-windows-10-professional-laptop	toshiba tecra z40-c-136 core i7-6600u 8gb 256gb ssd 14 inch windows 10 professional laptop	integrated				intel	2.6ghz	intel core i7	6600u		ddr3l sdram	8gb	£366.97	no optical drive	windows 10 pro	1 year warranty	14in	256gb	1920 x 1080	8hours
http://www.debenhamsplus.com/laptops/p/1160611/hp-zbook-15-g3-mobile-workstation-xeon-e3-1505mv5-2.8-ghz-win-7-pro-64-bit-includes-win-10-pro-64-bit-licence-32-gb-ram-512-gb-ssd-hp-z-turbo-drive-g2-15.6-ips-192	hp zbook 15 g3 intel xeon e3-1505mv5 2.8ghz 32gb 512gb ssd 15.6 inch windows 7 professional laptop	integrated				intel	2.8ghz	xeon	1505mv5		ddr4 sdram	32gb	£362.97	no optical drive	windows 7 pro	1 year warranty	15.6in	512gb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1167211/msi-titan-pro-core-i7-7820hk-32gb-1tb-512gb-ssd-geforce-gtx-1080-17.3-inch-windows-10-gaming-lapto	msi titan pro core i7-7820hk 32gb 1tb + 512gb ssd geforce gtx 1080 17.3 inch windows 10 gaming lapto	dedicated	nvidia	geforce gtx 1080	8gb	intel	2.9ghz	intel core i7	i7-7820hk	1tb	ddr4 sdram	32gb	£428.97		windows 10	2 years warranty	17.3in	512gb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1200779/hp-stream-pro-11-celeron-n3060-2gb-64gb-ssd-11.6-inch-windows-10-professional-laptop	hp stream pro 11 celeron n3060 2gb 64gb ssd 11.6 inch windows 10 professional laptop	integrated				intel	1.6ghz	intel celeron	n3060		ddr3l sdram	2gb	£111.97	no optical drive	windows 10 pro	1 year warranty	11.6in	64gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1134704/microsoft-surface-pro-4-core-i5-6300u-4gb-128gb-ssd-12.3-inch-windows-10-tablet	microsoft surface pro 4 core i5-6300u 4gb 128gb ssd 12.3 inch windows 10 tablet					intel	2.4ghz	intel core i5	i5-6300u			4gb	£113.97	none	windows 10 pro	1 year warranty	12.3inch		2736 x 1824	9hours
http://www.debenhamsplus.com/laptops/p/1167250/msi-stealth-pro-4k-gs73vr-7rf-core-i7-7700hq-16gb-2tb-256gb-ssd-geforce-gtx-1060-17.3-inch-windows-1	msi stealth pro 4k gs73vr 7rf core i7-7700hq 16gb 2tb 256gb ssd geforce gtx 1060 17.3 inch windows 1	dedicated	nvidia	geforce gtx 1060	6gb	intel	2.8	intel core i7	i7-7700hq	2	ddr4 sdram	16gb	£368.97		windows 10	2 years warranty	17.3in	256	3840 x 2160	
http://www.debenhamsplus.com/laptops/p/1195321/lenovo-thinkpad-l470-core-i5-7200u-4gb-500gb-14-inch-windows-10-pro-laptop	lenovo thinkpad l470 core i5-7200u 4gb 500gb 14 inch windows 10 pro laptop	integrated				intel	2.5ghz	intel core i5	7200u	500gb	ddr4 sdram	4gb	£133.97	no optical drive	windows 10	1 year warranty	14in	500gb	1366 x 768	14.48hours
http://www.debenhamsplus.com/laptops/p/1205924/new-apple-macbook-pro-core-i5-3.1ghz-8gb-512gb-13-inch-laptop-with-touch-bar-silver	new apple macbook pro core i5 3.1ghz 8gb 512gb 13 inch laptop with touch bar - silver	integrated				intel	3.1ghz	intel core i5			lpddr3 sdram	8gb	£1795	no optical drive	os x 10.12 sierra	1 year warranty	13.3in	512gb	2560 x 1600	10hours
http://www.debenhamsplus.com/laptops/p/1193166/acer-aspire-es-15-es1-572-core-i3-6006u-4gb-1tb-15.6-inch-windows-10-laptop	acer aspire es 15 es1-572 core i3-6006u 4gb 1tb 15.6 inch windows 10 laptop	integrated				intel	2ghz	intel core i3	6006u	1tb	ddr4 sdram	4gb	£55.97	no optical drive	windows 10	1 year warranty	15.6in	1tb	1366 x 768	6.5hours
http://www.debenhamsplus.com/laptops/p/1141280/lenovo-v110-15isk-80tl-core-i5-6200u-2.3ghz-4gb-500gb-dvd-rw-15.6-inch-windows-10-professional-laptop	lenovo v110-15isk 80tl core i5-6200u 4gb 500gb dvd-rw 15.6 inch windows 10 professional laptop	integrated				intel	2.3ghz	intel core i5	6200u	500gb	ddr4 sdram	4gb	£435	dvd-rw	windows 10 pro	1 year warranty	15.6in	500gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1110357/msi-gt72s-6qe-core-i7-6820hk-16gb-1tb-256gb-ssd-nvidia-geforce-gtx980m-8gb-17.3-inch-windows-10-gaming-laptop	msi gt72s 6qe core i7-6820hk 16gb 1tb + 256gb ssd geforce gtx 980m 8gb 17.3 inch windows 10 gaming laptop	dedicated	nvidia	geforce gtx 980m	8	intel	2.7	intel core i7	6820hk	1		16gb	£534.97	dvd-rw	windows 10	2 year warranty	17.3in	256		
http://www.debenhamsplus.com/laptops/p/1164239/asus-gl753vd-core-i5-7300hq-12gb-1tb-128gb-ssd-geforce-g1050-dvd-rw-17.3-inch-windows-10-gaming-l	asus rog gl753vd core i5-7300hq 12gb 1tb + 128gb ssd gtx 1050 4gb dvd-rw 17.3 inch windows 10 gaming laptop			geforce gtx 1050	2gb	intel	2.5ghz	intel core i5	7300hq	1tb	ddr4 sdram	12gb	£164.97	dvd-rw	windows 10		17.3in	1tb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1167271/msi-apache-pro-ge72vr-7rf-core-i7-7700hq-8gb-1tb-128gb-ssd-dvd-rw-geforce-gtx-1060-17.3-inch-windo	msi apache pro ge72vr 7rf core i7-7700hq 8gb 1tb + 128gb ssd dvd-rw geforce gtx 1060 17.3 inch windo	dedicated	nvidia	geforce gtx 1060	3gb	intel	2.8ghz	intel core i7	7700hq	1tb		8gb	£364.97	dvd-rw	windows 10	2 year warranty	17.3in	1tb		
http://www.debenhamsplus.com/laptops/p/1150911/lenovo-thinkpad-e560-core-i5-6200u-4gb-256gb-ssd-dvd-rw-15.6-inch-windows-10-professional-laptop	lenovo thinkpad e560 core i5-6200u 4gb 256gb ssd dvd-rw 15.6 inch windows 10 professional laptop	integrated				intel	2.3ghz	intel core i5	6200u		ddr3l sdram	4gb	£124.97	dvd-rw	windows 10 pro	1 year warranty	15.6in	256gb	1366 x 768	9hours
http://www.debenhamsplus.com/laptops/p/1205908/new-apple-macbook-core-i5-1.3ghz-512gb-ssd-12-inch-laptop-gold	new apple macbook core i5 1.3ghz 512gb ssd 12 inch laptop - gold	integrated				intel	1.3ghz	intel core i5			lpddr3 sdram	8gb	£1435	no optical drive	os x 10.12 sierra	1 year warranty	12in	512gb	2304 x 1440	12hours
http://www.debenhamsplus.com/laptops/p/1214768/lenovo-ideapad-110-amd-a8-8gb-1tb-radeon-r5-m430-2gb-15.6-inch-windows-10-laptop	lenovo ideapad 110 amd a8 8gb 1tb radeon r5 m430 2gb 15.6 inch windows 10 laptop	integrated								1tb		8gb	£56.97		windows 10		15.6in	1tb		
http://www.debenhamsplus.com/laptops/p/1213905/acer-travelmate-p658-intel-core-i5-6200u-8gb-256gb-ssd-15.6-inch-windows-10-professional-laptop	acer travelmate p658 intel core i5-6200u 8gb 256gb ssd 15.6 inch windows 10 professional laptop	integrated				intel		intel core i5	6200u			8gb	£89.97	no optical drive	windows 10 pro	1 year warranty	15.6in	256gb		
http://www.debenhamsplus.com/laptops/p/1210423/hp-probook-455-g4-a10-9600p-4gb-500gb-15.6-inch-dvd-sm-windows-10-pro-laptop	hp probook 455 g4 a10-9600p 4gb 500gb 15.6 inch dvd-sm windows 10 pro laptop	integrated	amd	radeon r5		amd	1.8ghz	amd a10	9600p	500gb	ddr4 sdram	4gb	£83.97	dvd-rw	windows 10	1 year warranty	15.6in	500gb	1366 x 768	8hours
http://www.debenhamsplus.com/laptops/p/1204941/new-microsoft-surface-laptop-core-i5-7200u-8gb-128gb-ssd-13.5-inch-windows-10-s-ultrabook-platinum	new microsoft surface laptop core i5-7200u 8gb 128gb ssd 13.5 inch windows 10 s ultrabook - platinum	integrated				intel	2.5ghz	intel core i5	7200u		lpddr3 sdram	8gb	£357.97	no optical drive	windows 10	1 year warranty	13.5in	128gb	2256 x 1504	14.5hours
http://www.debenhamsplus.com/laptops/p/1184834/toshiba-portg-x20w-d-10v-core-i7-7500u-8gb-512gb-ssd-12.5-inch-windows-10-professional-convertible-laptop	toshiba portégé x20w-d-10v core i7-7500u 8gb 512gb ssd 12.5 inch windows 10 professional convertible laptop	integrated				intel	2.7ghz	intel core i7	7500u		lpddr3 sdram	8gb	£271.97	no optical drive	windows 10 pro	1 year warranty	12.5in	512gb	1920 x 1080	14.5hours
http://www.debenhamsplus.com/laptops/p/1129731/hp-elitebook-840-g3-core-i7-6500u-2.5-ghz-8gb-256gb-ssd-14-inch-windows-7-professional-laptop	hp elitebook 840 g3 core i7-6500u 8gb 256gb ssd 14 inch windows 7 professional laptop	integrated				intel	2.5ghz	intel core i7	6500u		ddr4 sdram	8gb	£243.97	no optical drive	windows 7 pro	3 year warranty	14in	256gb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1131147/hp-spectre-pro-13-g1-intel-core-i5-600u-.3-ghz-8gb-56gb-ssd-win-10-pro-13.3-190-x-1080-full-hd-hd-graphics-50-80.11ac	hp spectre pro 13 core i5-6200u 8gb 256gb ssd 13.3 inch windows 10 professional laptop	integrated				intel	2.3ghz	intel core i5	6200u		lpddr3 sdram	8gb	£410.97	no optical drive	windows 10 pro	1 year warranty	13.3in	256gb	1920 x 1080	
http://www.debenhamsplus.com/laptops/p/1188211/msi-pl60-7rd-004uk-core-i7-7500u-8gb-128gb-ssd-nvidia-geforce-gtx-1050-2gb-15.6-inch-windows-10-professional-gaming-laptop	msi pl60 7rd-004uk core i7-7500u 8gb + 128gb ssd geforce gtx 1050 2gb 15.6 inch windows 10 professional gaming laptop	dedicated	nvidia	geforce gtx 1050		intel	2.7ghz	intel core i7	7500u	1tb		8gb	£149.97	no optical drive	windows 10 pro	1 year warranty	15.6in	1tb		
http://www.debenhamsplus.com/laptops/p/1132341/msi-stealth-pro-4k-gs63vr-6rf-009uk-core-i7-6700hq-16gb-2tb-256gb-ssd-nvidia-gtx-1060-6gb-15.6-inch-windows-10-gaming-laptop	msi stealth pro 4k gs63vr 6rf-009uk core i7-6700hq 16gb 2tb + 256gb ssd nvidia gtx 1060 6gb 15.6 inch windows 10 gaming laptop	dedicated	msi	geforce gtx 1060		intel		intel core i7	6700hq	2tb		16gb	£544.98	none	windows 10		15.6in	2tb		
http://www.debenhamsplus.com/laptops/p/1193173/acer-travelmate-p259-g2-m-59q6-core-i5-7200u-4gb-500gb-dvd-rw-15.6-inch-windows-10-professional-laptop	acer travelmate p259-g2-m-59q6 core i5-7200u 4gb 500gb dvd-rw 15.6 inch windows 10 professional laptop	integrated				intel	2.5ghz	intel core i5	7200u	500gb	ddr4 sdram	4gb	£118.97	dvd-rw	windows 10 pro	1 year warranty	15.6in	500gb	1366 x 768	
http://www.debenhamsplus.com/laptops/p/1212822/msi-pe72-7rd-core-i5-7300hq-8gb-1tb-128gb-ssd-nvidia-geforce-gtx-1050-2gb-17.3-inch-windows-10-gaming-laptop	msi pe72 7rd core i5-7300hq 8gb 1tb + 128gb ssd geforce gtx 1050 2gb 17.3 inch windows 10 gaming laptop	dedicated	nvidia	geforce gtx 1050		intel	2.5ghz	intel core i5	7300hq			8gb	£109.97	no optical drive	windows 10	1 year warranty	17.3in	128gb		
http://www.debenhamsplus.com/laptops/p/1192724/lenovo-t470-core-i7-7500u-8gb-256gb-ssd-14-inch-windows-10-professional-laptop	lenovo t470 core i7-7500u 8gb 256gb ssd 14 inch windows 10 professional laptop	integrated				intel	2.7ghz	intel core i7	i7-7500u		ddr4 sdram	8gb	£163.97	no optical drive	windows 10 pro	3 year warranty	14in	256gb	1920 x 1080	6.9hours
http://www.debenhamsplus.com/laptops/p/1205922/new-apple-macbook-pro-core-i5-3.1ghz-8gb-512gb-ssd-13-inch-laptop-with-touch-bar-space-grey	new apple macbook pro core i5 3.1ghz 8gb 512gb ssd 13 inch laptop with touch bar - space grey	integrated				intel	3.1ghz	intel core i5			lpddr3 sdram	8gb	£1795	no optical drive	os x 10.12 sierra	1 year warranty	13.3in	512gb	2560 x 1600	10hours
